datasetName,uid,filesize,publish,export_filename,error_count,Created,Updated,Deleted,time_started,time_finished,current_row_count,threadID
DEC_REMEDIATION,c6ci-rzpg,34288953,TRUE,C:/sterling/DEC_REMEDIATION_20210130_R.CSV,0,83055,0,0,2021-01-30T06:40:25.093075,2021-01-30T06:40:36.159393,40000,6812
DEC_BULKSTORAGE,pteg-c78n,87319884,TRUE,C:/sterling/DEC_BULKSTORAGE_20210130_R.CSV,0,275167,0,0,2021-01-30T06:40:23.074942,2021-01-30T06:40:42.960499,220115,6584
DEC_SPILLINCIDENTS,u44d-k5fk,108519683,TRUE,C:/sterling/DEC_SPILLINCIDENTS_20210130_R.CSV,0,511703,0,0,2021-01-30T06:40:26.969192,2021-01-30T06:40:49.227243,474452,5124
NYSERDA_EVREBATE,thd2-fu8y,3585621,TRUE,C:/sterling/NYSERDA_EVREBATE_20210130_R.csv,0,34379,0,0,2021-01-30T09:30:44.502901,2021-01-30T09:30:50.496246,34378,5976
DOS_REAPPRAISERS,3nr4-s9yt,715231,TRUE,C:/sterling/DOS_REAPPRAISERS_20210130_R.TSV,0,4126,0,0,2021-01-30T12:00:28.417185,2021-01-30T12:00:33.359151,4128,5032
DOS_POLITICALCONSULTANTFILINGS,tekz-xrvb,3569473,TRUE,C:/sterling/DOS_POLITICALCONSULTANTFILINGS_20210130_R.TSV,0,8820,0,0,2021-01-30T12:00:29.361245,2021-01-30T12:00:34.750898,8820,3396
DOS_ACTIVERESALESBROKERS,yg7h-zjbf,21758573,TRUE,C:/sterling/DOS_ACTIVERESALESBROKERS_20210130_R.tsv,0,165330,0,0,2021-01-30T12:00:30.488320,2021-01-30T12:00:39.174198,80000,312
NYSERDA_ALTFUELSTATIONS,bpkx-gmh7,810877,TRUE,C:/sterling/NYSERDA_ALTFUELSTATIONS_20210130_R.csv,0,2490,0,0,2021-01-30T15:00:31.129829,2021-01-30T15:00:38.540954,2487,6148
NYCC_BOATLAUNCHES,7nbx-apd3,29161,TRUE,C:/sterling/NYCC_BOATLAUNCHES_20210130_R.csv,0,144,0,0,2021-01-30T16:00:45.998996,2021-01-30T16:00:54.330326,144,5448
NYCC_BOATSFORHIRE,ibtm-q4dj,15590,TRUE,C:/sterling/NYCC_BOATSFORHIRE_20210130_R.csv,0,70,0,0,2021-01-30T16:00:46.147005,2021-01-30T16:00:54.042901,70,7700
NYCC_GUARDGATES,daiv-97a8,1735,TRUE,C:/sterling/NYCC_GUARDGATES_20210130_R.csv,0,20,0,0,2021-01-30T16:00:49.009189,2021-01-30T16:00:54.075785,20,5012
NYCC_LIFTBRIDGES,pe3j-9bkg,1577,TRUE,C:/sterling/NYCC_LIFTBRIDGES_20210130_R.csv,0,20,0,0,2021-01-30T16:00:50.544290,2021-01-30T16:00:55.968044,20,7996
NYCC_LOCKS,ta83-js48,7410,TRUE,C:/sterling/NYCC_LOCKS_20210130_R.csv,0,56,0,0,2021-01-30T16:00:40.070615,2021-01-30T16:00:48.138085,56,6032
NYCC_LODGING,2xud-cuua,22738,TRUE,C:/sterling/NYCC_LODGING_20210130_R.csv,0,121,0,0,2021-01-30T16:00:54.106516,2021-01-30T16:00:58.214305,121,6808
NYCC_MARINASPUBLICDOCKS,6y52-j6td,17056,TRUE,C:/sterling/NYCC_MARINASPUBLICDOCKS_20210130_R.csv,0,131,0,0,2021-01-30T16:00:55.557616,2021-01-30T16:00:59.643628,131,1224
DOS_REAPPRAISERS,3nr4-s9yt,715400,TRUE,C:/sterling/DOS_REAPPRAISERS_20210130_R.TSV,0,4127,0,0,2021-01-30T18:00:27.928295,2021-01-30T18:00:33.337297,4126,2140
DOS_POLITICALCONSULTANTFILINGS,tekz-xrvb,3569473,TRUE,C:/sterling/DOS_POLITICALCONSULTANTFILINGS_20210130_R.TSV,0,8820,0,0,2021-01-30T18:00:30.122434,2021-01-30T18:00:36.032928,8820,7220
DOS_ACTIVERESALESBROKERS,yg7h-zjbf,21758573,TRUE,C:/sterling/DOS_ACTIVERESALESBROKERS_20210130_R.tsv,0,165330,0,0,2021-01-30T18:00:31.141508,2021-01-30T18:00:46.878101,117486,7148
SLA_PENDINGLICENSES,t5r8-ymc5,286120,TRUE,C:/sterling/SLA_PENDINGLICENSES_20210130_R.csv,0,2033,0,0,2021-01-30T23:30:35.071317,2021-01-30T23:30:39.958913,2036,436
SLA_ACTIVELICENSES,hrvs-fxs2,10677716,TRUE,C:/sterling/SLA_ACTIVELICENSES_20210130_R.csv,0,50155,0,0,2021-01-30T23:30:30.992053,2021-01-30T23:30:40.185542,0,1272
ITS_ACTIVITYLOGDATASET,h5bg-pd3x,131239,TRUE,C:/sterling/ITS_ACTIVITYLOGDATASET_20210130_A.csv,0,280,0,0,2021-01-31T00:30:38.008185,2021-01-31T00:30:48.187497,213082,400
GAMING_BREAKDOWN,q6ts-kwhk,1198490,TRUE,C:/sterling/GAMING_BREAKDOWN_20210131_R.csv,0,4310,0,0,2021-01-31T02:00:21.855173,2021-01-31T02:00:30.466714,4310,1224
GAMING_WINNINGNUMPOWERBALL,d6yy-54nr,69,TRUE,C:/sterling/GAMING_WINNINGNUMPOWERBALL_20210130_A.CSV,0,1,0,0,2021-01-31T02:00:43.306545,2021-01-31T02:00:48.150395,1145,1376
GAMING_WINNINGNUMCASH4LIFE,kwxv-fwze,65,TRUE,C:/sterling/GAMING_WINNINGNUMCASH4LIFE_20210130_A.CSV,0,1,0,0,2021-01-31T02:00:42.087469,2021-01-31T02:00:48.314505,1103,7092
GAMING_LICENSING,cz9u-yj7m,2276910,TRUE,C:/sterling/GAMING_LICENSING_20210131_R.csv,0,21083,0,0,2021-01-31T02:00:35.909071,2021-01-31T02:00:45.579166,21082,7372
GAMING_RETAILERFILE,2vvn-pdyi,1335771,TRUE,C:/sterling/GAMING_RETAILERFILE_20210130_R.CSV,0,15688,0,0,2021-01-31T02:00:37.252159,2021-01-31T02:00:44.881461,15688,7112
GAMING_RULINGS,igam-2tkj,10677016,TRUE,C:/sterling/GAMING_RULINGS_20210131_R.csv,0,37387,0,0,2021-01-31T02:00:40.361355,2021-01-31T02:00:58.924376,0,288
DOS_AMC,7ttn-4nwr,23103,TRUE,C:/sterling/DOS_AMC_20210131_R.csv,0,158,0,0,2021-01-31T03:45:23.728902,2021-01-31T03:45:28.324886,158,7932
NYSERDA_UERCOUNTYMONTHLY,47km-hhvs,13276432,TRUE,C:/sterling/NYSERDA_UERCOUNTYMONTHLY_20210130_R.csv,0,109925,0,0,2021-01-31T04:01:45.066479,2021-01-31T04:01:52.618337,79966,6044
NYSERDA_UERZIPMONTHLY,tzb9-c2c6,97023106,TRUE,C:/sterling/NYSERDA_UERZIPMONTHLY_20210130_R.csv,0,743398,0,0,2021-01-31T04:02:07.069269,2021-01-31T04:02:47.601338,640000,284
NYSERDA_UERCOMMUNITYMONTHLY,m3xm-q3dw,228293932,TRUE,C:/sterling/NYSERDA_UERCOMMUNITYMONTHLY_20210130_R.csv,0,1493687,0,0,2021-01-31T04:01:39.866145,2021-01-31T04:02:16.129079,1400000,5268
DOS_AEBARBERBUSINESSES,y3u4-jbgh,5787440,TRUE,C:/sterling/DOS_AEBARBERBUSINESSES_20210131_R.tsv,0,34230,0,0,2021-01-31T05:01:46.747852,2021-01-31T05:01:53.972260,0,6340
DEC_CURRENTPESTICIDEBUSINESSES,h8u2-6ejg,1027617,TRUE,C:/sterling/DEC_CURRENTPESTICIDEBUSINESSES_20210131_R.csv,0,7552,0,0,2021-01-31T05:09:27.258244,2021-01-31T05:09:31.842350,7552,6820
DEC_PESTICIDEAPPLICATORS,c7db-kwpj,4315768,TRUE,C:/sterling/DEC_PESTICIDEAPPLICATORS_20210131_R.csv,0,31731,0,0,2021-01-31T05:09:27.421254,2021-01-31T05:09:32.778469,31731,1244
GAMING_WINNINGNUMLOTTO,6nbc-h7bj,75,TRUE,C:/sterling/GAMING_WINNINGNUMLOTTO_20210130_A.CSV,0,1,0,0,2021-01-31T05:30:30.002540,2021-01-31T05:30:35.637145,2022,7852
GAMING_WINNINGNUMPICK10,bycu-cw7c,97,TRUE,C:/sterling/GAMING_WINNINGNUMPICK10_20210130_A.CSV,0,1,0,0,2021-01-31T05:30:34.715842,2021-01-31T05:30:39.098069,12397,3488
GAMING_WINNINGNUMNUMSWIN4,hsys-3def,283,TRUE,C:/sterling/GAMING_WINNINGNUMNUMSWIN4_20210130_A.CSV,0,1,0,0,2021-01-31T05:30:31.552641,2021-01-31T05:30:37.888465,14660,3560
GAMING_WINNINGNUMTAKE5,dg63-4siq,61,TRUE,C:/sterling/GAMING_WINNINGNUMTAKE5_20210130_A.CSV,0,1,0,0,2021-01-31T05:30:35.207874,2021-01-31T05:30:39.271871,8687,7520
GAMING_WINNINGNUMQUICKDRAW,7sqk-ycpk,30942,TRUE,C:/sterling/GAMING_WINNINGNUMQUICKDRAW_20210130_A.CSV,0,351,0,0,2021-01-31T05:30:31.785655,2021-01-31T05:30:45.453414,1031356,5784
DEC_REMEDIATION,c6ci-rzpg,34288953,TRUE,C:/sterling/DEC_REMEDIATION_20210131_R.CSV,0,83055,0,0,2021-01-31T06:40:30.151678,2021-01-31T06:40:41.392155,40000,6872
DEC_BULKSTORAGE,pteg-c78n,87319879,TRUE,C:/sterling/DEC_BULKSTORAGE_20210131_R.CSV,0,275167,0,0,2021-01-31T06:40:26.330409,2021-01-31T06:40:46.470608,223598,5620
DEC_SPILLINCIDENTS,u44d-k5fk,108524861,TRUE,C:/sterling/DEC_SPILLINCIDENTS_20210131_R.CSV,0,511730,0,0,2021-01-31T06:40:19.845993,2021-01-31T06:40:39.858949,477196,6376
NYSERDA_EVREBATE,thd2-fu8y,3585621,TRUE,C:/sterling/NYSERDA_EVREBATE_20210131_R.csv,0,34379,0,0,2021-01-31T09:30:43.408587,2021-01-31T09:30:49.171261,34379,7408
DOS_REAPPRAISERS,3nr4-s9yt,715400,TRUE,C:/sterling/DOS_REAPPRAISERS_20210131_R.TSV,0,4127,0,0,2021-01-31T12:00:29.875801,2021-01-31T12:00:35.417307,4127,7164
DOS_POLITICALCONSULTANTFILINGS,tekz-xrvb,3569473,TRUE,C:/sterling/DOS_POLITICALCONSULTANTFILINGS_20210131_R.TSV,0,8820,0,0,2021-01-31T12:00:30.760859,2021-01-31T12:00:44.504028,8820,7432
DOS_ACTIVERESALESBROKERS,yg7h-zjbf,21754944,TRUE,C:/sterling/DOS_ACTIVERESALESBROKERS_20210131_R.tsv,0,165301,0,0,2021-01-31T12:00:33.827059,2021-01-31T12:00:44.802690,80000,2576
NYSERDA_ALTFUELSTATIONS,bpkx-gmh7,810890,TRUE,C:/sterling/NYSERDA_ALTFUELSTATIONS_20210131_R.csv,0,2490,0,0,2021-01-31T15:00:24.210574,2021-01-31T15:00:30.290699,2490,5836
NYCC_LOCKS,ta83-js48,7410,TRUE,C:/sterling/NYCC_LOCKS_20210131_R.csv,0,56,0,0,2021-01-31T16:00:32.675946,2021-01-31T16:00:38.738596,56,944
NYCC_BOATSFORHIRE,ibtm-q4dj,15590,TRUE,C:/sterling/NYCC_BOATSFORHIRE_20210131_R.csv,0,70,0,0,2021-01-31T16:00:33.702012,2021-01-31T16:00:39.816658,70,5528
NYCC_LIFTBRIDGES,pe3j-9bkg,1577,TRUE,C:/sterling/NYCC_LIFTBRIDGES_20210131_R.csv,0,20,0,0,2021-01-31T16:00:35.406121,2021-01-31T16:00:40.389677,20,6920
NYCC_BOATLAUNCHES,7nbx-apd3,29161,TRUE,C:/sterling/NYCC_BOATLAUNCHES_20210131_R.csv,0,144,0,0,2021-01-31T16:00:27.918642,2021-01-31T16:00:36.101702,144,6276
NYCC_MARINASPUBLICDOCKS,6y52-j6td,17056,TRUE,C:/sterling/NYCC_MARINASPUBLICDOCKS_20210131_R.csv,0,131,0,0,2021-01-31T16:00:44.534709,2021-01-31T16:00:48.846760,131,4936
NYCC_GUARDGATES,daiv-97a8,1735,TRUE,C:/sterling/NYCC_GUARDGATES_20210131_R.csv,0,20,0,0,2021-01-31T16:00:40.944478,2021-01-31T16:00:46.323799,20,6336
NYCC_LODGING,2xud-cuua,22738,TRUE,C:/sterling/NYCC_LODGING_20210131_R.csv,0,121,0,0,2021-01-31T16:00:45.899805,2021-01-31T16:00:50.436562,121,5272
DOS_REAPPRAISERS,3nr4-s9yt,715400,TRUE,C:/sterling/DOS_REAPPRAISERS_20210131_R.TSV,0,4127,0,0,2021-01-31T18:00:30.500709,2021-01-31T18:00:37.645725,4127,7164
DOS_POLITICALCONSULTANTFILINGS,tekz-xrvb,3569473,TRUE,C:/sterling/DOS_POLITICALCONSULTANTFILINGS_20210131_R.TSV,0,8820,0,0,2021-01-31T18:00:31.216756,2021-01-31T18:00:37.335879,8820,1972
DOS_ACTIVERESALESBROKERS,yg7h-zjbf,21754944,TRUE,C:/sterling/DOS_ACTIVERESALESBROKERS_20210131_R.tsv,0,165301,0,0,2021-01-31T18:00:33.381894,2021-01-31T18:00:51.932368,120000,7912
SLA_PENDINGLICENSES,t5r8-ymc5,285863,TRUE,C:/sterling/SLA_PENDINGLICENSES_20210131_R.csv,0,2031,0,0,2021-01-31T23:30:35.254870,2021-01-31T23:30:41.497712,2033,3736
SLA_ACTIVELICENSES,hrvs-fxs2,10585702,TRUE,C:/sterling/SLA_ACTIVELICENSES_20210131_R.csv,0,49742,0,0,2021-01-31T23:30:35.400879,2021-01-31T23:30:43.455783,0,2456
ITS_ACTIVITYLOGDATASET,h5bg-pd3x,128110,TRUE,C:/sterling/ITS_ACTIVITYLOGDATASET_20210131_A.csv,0,280,0,0,2021-02-01T00:30:31.013673,2021-02-01T00:30:45.322005,213362,7316
GAMING_BREAKDOWN,q6ts-kwhk,1198490,TRUE,C:/sterling/GAMING_BREAKDOWN_20210201_R.csv,0,4310,0,0,2021-02-01T02:00:27.079125,2021-02-01T02:00:32.218300,4310,3588
GAMING_WINNINGNUMCASH4LIFE,kwxv-fwze,65,TRUE,C:/sterling/GAMING_WINNINGNUMCASH4LIFE_20210131_A.CSV,0,1,0,0,2021-02-01T02:00:34.935629,2021-02-01T02:00:42.589903,1104,2628
GAMING_LICENSING,cz9u-yj7m,2274581,TRUE,C:/sterling/GAMING_LICENSING_20210201_R.csv,0,21061,0,0,2021-02-01T02:00:26.955117,2021-02-01T02:00:33.410862,21083,7852
GAMING_RETAILERFILE,2vvn-pdyi,1335771,TRUE,C:/sterling/GAMING_RETAILERFILE_20210131_R.CSV,0,15688,0,0,2021-02-01T02:00:27.662168,2021-02-01T02:00:34.256520,15688,5024
GAMING_RULINGS,igam-2tkj,10678277,TRUE,C:/sterling/GAMING_RULINGS_20210201_R.csv,0,37389,0,0,2021-02-01T02:00:37.696808,2021-02-01T02:00:50.073783,0,4528
DMV_LENSCUSTOMERS,tt84-bydt,2774901,TRUE,C:/sterling/DMV_LENSCUSTOMERS_20210131_R.csv,0,14868,0,0,2021-02-01T03:01:05.591274,2021-02-01T03:01:12.006574,14852,5900
DMV_PIRPPARTICIPATION,u925-8y2g,103721775,TRUE,C:/sterling/DMV_PIRPPARTICIPATION_20210201_R.csv,0,1431328,0,0,2021-02-01T03:01:08.435459,2021-02-01T03:01:39.031147,1320000,4416
DOS_AMC,7ttn-4nwr,23103,TRUE,C:/sterling/DOS_AMC_20210201_R.csv,0,158,0,0,2021-02-01T03:45:26.227407,2021-02-01T03:45:30.740632,158,2892
NYSERDA_UERCOUNTYMONTHLY,47km-hhvs,13276432,TRUE,C:/sterling/NYSERDA_UERCOUNTYMONTHLY_20210131_R.csv,0,109925,0,0,2021-02-01T04:01:26.939179,2021-02-01T04:01:44.841063,0,7392
NYSERDA_UERZIPMONTHLY,tzb9-c2c6,97023106,TRUE,C:/sterling/NYSERDA_UERZIPMONTHLY_20210131_R.csv,0,743398,0,0,2021-02-01T04:01:59.871289,2021-02-01T04:03:19.402488,640000,1284
NYSERDA_UERCOMMUNITYMONTHLY,m3xm-q3dw,228293932,TRUE,C:/sterling/NYSERDA_UERCOMMUNITYMONTHLY_20210131_R.csv,0,1493687,0,0,2021-02-01T04:01:33.370586,2021-02-01T04:05:38.563440,1400000,3076
DOS_AEBARBERBUSINESSES,y3u4-jbgh,5783738,TRUE,C:/sterling/DOS_AEBARBERBUSINESSES_20210201_R.tsv,0,34208,0,0,2021-02-01T05:01:38.364175,2021-02-01T05:02:00.401719,34230,7424
DEC_CURRENTPESTICIDEBUSINESSES,h8u2-6ejg,1027617,TRUE,C:/sterling/DEC_CURRENTPESTICIDEBUSINESSES_20210201_R.csv,0,7552,0,0,2021-02-01T05:09:20.004848,2021-02-01T05:09:25.726100,7552,1540
DEC_MINEDLANDPERMITS,va8e-9s3h,1882323,TRUE,C:/sterling/DEC_MINEDLANDPERMITS_20210201_R.csv,0,6002,0,0,2021-02-01T05:09:20.043850,2021-02-01T05:09:25.989315,6002,1112
DEC_PESTICIDEAPPLICATORS,c7db-kwpj,4315768,TRUE,C:/sterling/DEC_PESTICIDEAPPLICATORS_20210201_R.csv,0,31731,0,0,2021-02-01T05:09:28.223382,2021-02-01T05:09:34.279385,31731,288
DEC_OILGASOTHERREGULATEDWELLS,szye-wmt3,23672518,TRUE,C:/sterling/DEC_OILGASOTHERREGULATEDWELLS_20210201_R.csv,0,46048,0,0,2021-02-01T05:09:22.074989,2021-02-01T05:09:35.723632,26212,5592
GAMING_WINNINGNUMPICK10,bycu-cw7c,97,TRUE,C:/sterling/GAMING_WINNINGNUMPICK10_20210131_A.CSV,0,1,0,0,2021-02-01T05:30:20.297860,2021-02-01T05:30:25.053391,12398,6692
GAMING_WINNINGNUMNUMSWIN4,hsys-3def,283,TRUE,C:/sterling/GAMING_WINNINGNUMNUMSWIN4_20210131_A.CSV,0,1,0,0,2021-02-01T05:30:20.285857,2021-02-01T05:30:25.178116,14661,6172
GAMING_WINNINGNUMTAKE5,dg63-4siq,61,TRUE,C:/sterling/GAMING_WINNINGNUMTAKE5_20210131_A.CSV,0,1,0,0,2021-02-01T05:30:30.334503,2021-02-01T05:30:34.641292,8688,2128
GAMING_WINNINGNUMQUICKDRAW,7sqk-ycpk,30942,TRUE,C:/sterling/GAMING_WINNINGNUMQUICKDRAW_20210131_A.CSV,0,351,0,0,2021-02-01T05:30:30.122489,2021-02-01T05:30:44.152609,1031707,1484
DEC_REMEDIATION,c6ci-rzpg,34288953,TRUE,C:/sterling/DEC_REMEDIATION_20210201_R.CSV,0,83055,0,0,2021-02-01T06:39:40.196959,2021-02-01T06:39:52.099096,58358,7536
DEC_BULKSTORAGE,pteg-c78n,87319879,TRUE,C:/sterling/DEC_BULKSTORAGE_20210201_R.CSV,0,275167,0,0,2021-02-01T06:39:25.762031,2021-02-01T06:39:47.208187,222064,5056
DEC_SPILLINCIDENTS,u44d-k5fk,108528820,TRUE,C:/sterling/DEC_SPILLINCIDENTS_20210201_R.CSV,0,511750,0,0,2021-02-01T06:39:39.423911,2021-02-01T06:40:00.384318,478404,5328
DTF_NYSREGISTEREDTAXPREPARERS,b7jj-bh4g,1923907,TRUE,C:/sterling/DTF_NYSREGISTEREDTAXPREPARERS_20210201_R.csv,0,28524,0,0,2021-02-01T07:01:26.866446,2021-02-01T07:01:34.181882,28340,7116
NYSERDA_EVREBATE,thd2-fu8y,3585621,TRUE,C:/sterling/NYSERDA_EVREBATE_20210201_R.csv,0,34379,0,0,2021-02-01T09:30:37.715217,2021-02-01T09:30:44.500048,34379,6884
OCFS_CHILDCAREPROGRAMS,cb42-qumz,5075665,TRUE,C:/sterling/OCFS_CHILDCAREPROGRAMS_20210201_R.tsv,0,15728,0,0,2021-02-01T09:49:27.416579,2021-02-01T09:49:34.228582,0,724
DOS_REAPPRAISERS,3nr4-s9yt,715400,TRUE,C:/sterling/DOS_REAPPRAISERS_20210201_R.TSV,0,4127,0,0,2021-02-01T12:00:34.187237,2021-02-01T12:00:40.086971,4127,5868
DOS_POLITICALCONSULTANTFILINGS,tekz-xrvb,3569473,TRUE,C:/sterling/DOS_POLITICALCONSULTANTFILINGS_20210201_R.TSV,0,8820,0,0,2021-02-01T12:00:35.609329,2021-02-01T12:00:41.755076,8820,6068
DOS_ACTIVERESALESBROKERS,yg7h-zjbf,21746028,TRUE,C:/sterling/DOS_ACTIVERESALESBROKERS_20210201_R.tsv,0,165234,0,0,2021-02-01T12:00:36.221376,2021-02-01T12:00:50.307518,80000,4540
DOS_AEBARBERBUSINESSES,y3u4-jbgh,5786473,TRUE,C:/sterling/DOS_AEBARBERBUSINESSES_20210126_R.tsv,0,34228,0,0,2021-02-01T13:21:24.150248,2021-02-01T13:21:31.302298,0,4752
NYSERDA_ALTFUELSTATIONS,bpkx-gmh7,810899,TRUE,C:/sterling/NYSERDA_ALTFUELSTATIONS_20210201_R.csv,0,2490,0,0,2021-02-01T15:00:46.852662,2021-02-01T15:02:03.388539,2490,5916
NYCC_LOCKS,ta83-js48,7410,TRUE,C:/sterling/NYCC_LOCKS_20210201_R.csv,0,56,0,0,2021-02-01T16:15:29.903831,2021-02-01T16:15:34.867141,56,5168
NYCC_BOATSFORHIRE,ibtm-q4dj,15590,TRUE,C:/sterling/NYCC_BOATSFORHIRE_20210201_R.csv,0,70,0,0,2021-02-01T16:15:26.188593,2021-02-01T16:15:32.685169,70,6068
NYCC_BOATLAUNCHES,7nbx-apd3,29161,TRUE,C:/sterling/NYCC_BOATLAUNCHES_20210201_R.csv,0,144,0,0,2021-02-01T16:15:27.787698,2021-02-01T16:15:32.981537,144,4800
NYCC_GUARDGATES,daiv-97a8,1735,TRUE,C:/sterling/NYCC_GUARDGATES_20210201_R.csv,0,20,0,0,2021-02-01T16:15:48.183006,2021-02-01T16:15:52.403737,20,8156
NYCC_LIFTBRIDGES,pe3j-9bkg,1577,TRUE,C:/sterling/NYCC_LIFTBRIDGES_20210201_R.csv,0,20,0,0,2021-02-01T16:15:49.640100,2021-02-01T16:15:53.591466,20,4708
NYCC_MARINASPUBLICDOCKS,6y52-j6td,17056,TRUE,C:/sterling/NYCC_MARINASPUBLICDOCKS_20210201_R.csv,0,131,0,0,2021-02-01T16:16:09.015354,2021-02-01T16:16:16.014061,131,5716
NYCC_LODGING,2xud-cuua,22738,TRUE,C:/sterling/NYCC_LODGING_20210201_R.csv,0,121,0,0,2021-02-01T16:18:38.771976,2021-02-01T16:18:43.223987,121,8160
DOS_REAPPRAISERS,3nr4-s9yt,715400,TRUE,C:/sterling/DOS_REAPPRAISERS_20210201_R.TSV,0,4127,0,0,2021-02-01T18:00:32.303598,2021-02-01T18:00:50.990354,4127,7312
DOS_POLITICALCONSULTANTFILINGS,tekz-xrvb,3569473,TRUE,C:/sterling/DOS_POLITICALCONSULTANTFILINGS_20210201_R.TSV,0,8820,0,0,2021-02-01T18:00:34.778763,2021-02-01T18:01:06.037320,8820,8156
DOS_ACTIVERESALESBROKERS,yg7h-zjbf,21746028,TRUE,C:/sterling/DOS_ACTIVERESALESBROKERS_20210201_R.tsv,0,165234,0,0,2021-02-01T18:00:33.409667,2021-02-01T18:00:54.575180,80000,6024
DMV_LENSCUSTOMERS,tt84-bydt,2774937,TRUE,C:/sterling/DMV_LENSCUSTOMERS_20210201_R.csv,0,14868,0,0,2021-02-01T19:17:19.442310,2021-02-01T19:17:24.822592,14868,3184
DMV_OFFICELOCATIONS,9upz-c7xg,34467,TRUE,C:/sterling/DMV_OFFICELOCATIONS_20210201_R.csv,0,165,0,0,2021-02-01T19:18:04.109176,2021-02-01T19:18:08.718240,165,6824
DMV_VEHICLEREGISTRATIONS,w4pv-hbkt,1640985017,TRUE,C:/sterling/DMV_VEHICLEREGISTRATIONS_20210201_R.csv,0,11475418,0,0,2021-02-01T19:20:18.358494,2021-02-01T19:23:46.751845,11426327,3120
ITS_ACTIVITYLOGDATASET,h5bg-pd3x,199781,TRUE,C:/sterling/ITS_ACTIVITYLOGDATASET_20210201_A.csv,0,381,0,0,2021-02-02T00:30:34.698999,2021-02-02T00:30:45.659400,213642,4800
GAMING_BREAKDOWN,q6ts-kwhk,1198770,TRUE,C:/sterling/GAMING_BREAKDOWN_20210202_R.csv,0,4311,0,0,2021-02-02T02:00:33.321568,2021-02-02T02:00:38.607637,4310,6464
GAMING_WINNINGNUMCASH4LIFE,kwxv-fwze,65,TRUE,C:/sterling/GAMING_WINNINGNUMCASH4LIFE_20210201_A.CSV,0,1,0,0,2021-02-02T02:00:38.522909,2021-02-02T02:00:44.687893,1105,3804
GAMING_LICENSING,cz9u-yj7m,2271708,TRUE,C:/sterling/GAMING_LICENSING_20210202_R.csv,0,21034,0,0,2021-02-02T02:00:38.213884,2021-02-02T02:00:48.767064,21061,7676
GAMING_RULINGS,igam-2tkj,10678277,TRUE,C:/sterling/GAMING_RULINGS_20210202_R.csv,0,37389,0,0,2021-02-02T02:00:38.251887,2021-02-02T02:00:48.747358,0,6948
GAMING_RETAILERFILE,2vvn-pdyi,1335669,TRUE,C:/sterling/GAMING_RETAILERFILE_20210201_R.CSV,0,15687,0,0,2021-02-02T02:00:32.602522,2021-02-02T02:00:39.001122,15688,2288
DTF_NYSREGISTEREDTAXPREPARERS,b7jj-bh4g,1952458,TRUE,C:/sterling/DTF_NYSREGISTEREDTAXPREPARERS_20210202_R.csv,0,28955,0,0,2021-02-02T02:43:07.956326,2021-02-02T02:43:13.477961,28524,7164
DMV_OFFICELOCATIONS,9upz-c7xg,34467,TRUE,C:/sterling/DMV_OFFICELOCATIONS_20210202_R.csv,0,165,0,0,2021-02-02T03:00:56.740010,2021-02-02T03:01:01.527011,165,5260
DOS_AMC,7ttn-4nwr,23103,TRUE,C:/sterling/DOS_AMC_20210202_R.csv,0,158,0,0,2021-02-02T03:45:27.912114,2021-02-02T03:45:32.872535,158,6688
NYSERDA_UERCOUNTYMONTHLY,47km-hhvs,13276432,TRUE,C:/sterling/NYSERDA_UERCOUNTYMONTHLY_20210201_R.csv,0,109925,0,0,2021-02-02T04:01:46.418071,2021-02-02T04:01:58.870450,0,2144
NYSERDA_UERZIPMONTHLY,tzb9-c2c6,97023106,TRUE,C:/sterling/NYSERDA_UERZIPMONTHLY_20210201_R.csv,0,743398,0,0,2021-02-02T04:02:04.370220,2021-02-02T04:02:41.337693,640000,3916
NYSERDA_UERCOMMUNITYMONTHLY,m3xm-q3dw,228293932,TRUE,C:/sterling/NYSERDA_UERCOMMUNITYMONTHLY_20210201_R.csv,0,1493687,0,0,2021-02-02T04:01:39.534626,2021-02-02T04:02:09.677560,1400000,4772
DOS_AEBARBERBUSINESSES,y3u4-jbgh,5778391,TRUE,C:/sterling/DOS_AEBARBERBUSINESSES_20210202_R.tsv,0,34179,0,0,2021-02-02T05:01:41.987312,2021-02-02T05:01:58.717595,0,7140
DOS_AEBARBERBUSINESSES,y3u4-jbgh,5778391,TRUE,C:/sterling/DOS_AEBARBERBUSINESSES_20210202_R.tsv,0,34179,0,0,2021-02-02T05:03:40.065539,2021-02-02T05:03:46.938017,0,6160
DEC_MINEDLANDPERMITS,va8e-9s3h,1882336,TRUE,C:/sterling/DEC_MINEDLANDPERMITS_20210202_R.csv,0,6002,0,0,2021-02-02T05:09:22.103525,2021-02-02T05:09:29.171728,6002,5684
DEC_CURRENTPESTICIDEBUSINESSES,h8u2-6ejg,1032988,TRUE,C:/sterling/DEC_CURRENTPESTICIDEBUSINESSES_20210202_R.csv,0,7592,0,0,2021-02-02T05:09:24.676690,2021-02-02T05:09:29.905083,7552,6380
DEC_PESTICIDEAPPLICATORS,c7db-kwpj,4316722,TRUE,C:/sterling/DEC_PESTICIDEAPPLICATORS_20210202_R.csv,0,31738,0,0,2021-02-02T05:09:27.273868,2021-02-02T05:09:33.137493,31731,7460
